时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1654387200000,58.7,59.3,57.7,58.6,27243.273,2022-06-05 08:00:00
1654473600000,58.6,62.0,58.4,60.1,69371.652,2022-06-06 08:00:00
1654560000000,60.1,60.8,56.0,58.3,93474.651,2022-06-07 08:00:00
1654646400000,58.4,59.4,57.3,58.1,58519.258,2022-06-08 08:00:00
1654732800000,58.1,58.6,57.1,57.7,42513.39,2022-06-09 08:00:00
1654819200000,57.8,58.0,52.9,53.9,97170.199,2022-06-10 08:00:00
1654905600000,54.0,54.6,48.4,49.0,93917.644,2022-06-11 08:00:00
1654992000000,49.0,49.8,45.5,46.2,115892.312,2022-06-12 08:00:00
1655078400000,46.1,46.5,39.4,42.6,279069.70858,2022-06-13 08:00:00
1655164800000,42.6,44.7,39.0,43.4,211188.08,2022-06-14 08:00:00
1655251200000,43.4,46.0,38.6,45.9,236010.125,2022-06-15 08:00:00
1655337600000,45.9,46.5,41.1,41.9,116286.724,2022-06-16 08:00:00
1655424000000,41.9,44.4,41.4,43.6,71334.603,2022-06-17 08:00:00
1655510400000,43.7,44.3,38.6,41.6,119215.493,2022-06-18 08:00:00
1655596800000,41.6,45.3,39.9,44.3,94742.065,2022-06-19 08:00:00
1655683200000,44.4,46.3,43.0,45.4,95327.922,2022-06-20 08:00:00
1655769600000,45.4,48.6,44.6,47.1,89028.315,2022-06-21 08:00:00
1655856000000,47.1,47.3,44.4,45.1,71685.858,2022-06-22 08:00:00
1655942400000,45.2,48.9,45.1,48.6,73346.071,2022-06-23 08:00:00
1656028800000,48.7,52.7,48.5,51.8,88889.065,2022-06-24 08:00:00
1656115200000,51.7,52.8,49.6,52.3,53448.674,2022-06-25 08:00:00
1656201600000,52.3,53.4,49.2,49.3,51893.535,2022-06-26 08:00:00
1656288000000,49.3,51.7,48.5,49.1,64193.351,2022-06-27 08:00:00
1656374400000,49.1,49.9,45.8,46.4,63602.51,2022-06-28 08:00:00
1656460800000,46.3,47.2,43.9,44.5,100533.219,2022-06-29 08:00:00
1656547200000,44.6,44.9,40.2,42.3,110672.748,2022-06-30 08:00:00
1656633600000,42.3,43.5,40.7,41.8,110744.881,2022-07-01 08:00:00
1656720000000,41.8,43.4,40.7,42.8,51240.066,2022-07-02 08:00:00
1656806400000,42.9,43.5,41.4,42.7,43277.505,2022-07-03 08:00:00
1656892800000,42.7,44.7,41.5,44.3,67488.479,2022-07-04 08:00:00
1656979200000,44.4,44.9,41.8,43.1,73009.821,2022-07-05 08:00:00
1657065600000,43.1,44.8,42.4,44.3,53194.021,2022-07-06 08:00:00
1657152000000,44.2,46.4,43.6,46.0,62809.382,2022-07-07 08:00:00
1657238400000,46.1,47.4,44.9,45.8,66104.474,2022-07-08 08:00:00
1657324800000,45.8,48.2,45.8,47.9,43745.828,2022-07-09 08:00:00
1657411200000,47.8,47.9,44.6,45.2,43593.772,2022-07-10 08:00:00
1657497600000,45.1,45.2,41.3,41.6,76539.871,2022-07-11 08:00:00
1657584000000,41.5,42.3,39.7,39.8,97137.931,2022-07-12 08:00:00
1657670400000,39.9,42.6,39.3,42.4,95201.316,2022-07-13 08:00:00
1657756800000,42.5,44.0,40.6,43.7,71039.7,2022-07-14 08:00:00
1657843200000,43.7,44.8,43.0,43.3,71567.031,2022-07-15 08:00:00
1657929600000,43.3,45.1,42.1,44.9,66314.688,2022-07-16 08:00:00
1658016000000,44.9,47.1,44.1,46.0,100424.501,2022-07-17 08:00:00
1658102400000,46.0,50.0,45.9,48.9,140525.702,2022-07-18 08:00:00
1658188800000,48.8,50.9,47.3,50.1,128804.851,2022-07-19 08:00:00
1658275200000,50.1,50.9,46.7,47.1,100525.804,2022-07-20 08:00:00
1658361600000,47.2,48.5,45.4,48.2,83990.492,2022-07-21 08:00:00
1658448000000,48.2,51.0,47.6,48.3,100154.289,2022-07-22 08:00:00
1658534400000,48.3,50.3,46.6,47.7,72987.91,2022-07-23 08:00:00
1658620800000,47.6,50.1,47.6,48.9,59313.828,2022-07-24 08:00:00
1658707200000,48.9,49.4,44.9,44.9,71728.431,2022-07-25 08:00:00
1658793600000,44.9,45.1,42.4,44.1,70339.563,2022-07-26 08:00:00
1658880000000,44.0,48.2,42.9,48.1,113170.561,2022-07-27 08:00:00
1658966400000,48.1,53.8,47.6,52.4,149986.441,2022-07-28 08:00:00
1659052800000,52.5,54.7,49.9,50.6,118650.617,2022-07-29 08:00:00
1659139200000,50.7,53.5,50.1,50.7,90904.953,2022-07-30 08:00:00
1659225600000,50.8,53.9,50.3,51.1,93499.609,2022-07-31 08:00:00
1659312000000,51.1,52.5,48.5,49.6,100351.262,2022-08-01 08:00:00
1659398400000,49.6,50.3,47.0,48.5,109209.834,2022-08-02 08:00:00
1659484800000,48.5,50.5,47.0,48.8,58280.175,2022-08-03 08:00:00
1659571200000,48.7,50.5,48.4,49.3,63788.058,2022-08-04 08:00:00
1659657600000,49.3,52.4,49.3,52.3,79039.87,2022-08-05 08:00:00
1659744000000,52.3,53.5,51.7,52.5,54555.043,2022-08-06 08:00:00
1659830400000,52.5,54.7,51.7,53.3,66158.685,2022-08-07 08:00:00
1659916800000,53.3,56.3,53.2,56.2,93473.173,2022-08-08 08:00:00
1660003200000,56.2,58.6,52.2,52.9,146725.655,2022-08-09 08:00:00
1660089600000,52.9,55.2,50.9,54.5,128180.812,2022-08-10 08:00:00
1660176000000,54.6,57.2,54.5,55.6,83470.384,2022-08-11 08:00:00
1660262400000,55.6,56.5,54.0,56.1,61241.072,2022-08-12 08:00:00
1660348800000,56.2,57.7,55.5,57.0,66745.284,2022-08-13 08:00:00
1660435200000,57.0,58.1,54.4,55.0,60850.792,2022-08-14 08:00:00
1660521600000,55.0,56.9,52.2,53.2,74631.8,2022-08-15 08:00:00
1660608000000,53.2,53.6,51.9,52.5,11549.52,2022-08-16 08:00:00
