时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1646697600000,77.78,86.97,77.28,85.28,5813319.13,2022-03-08 08:00:00
1646784000000,85.31,104.83,84.87,99.21,10598816.09,2022-03-09 08:00:00
1646870400000,99.22,104.59,92.02,101.16,10144007.25,2022-03-10 08:00:00
1646956800000,101.19,101.78,87.83,88.42,7889590.53,2022-03-11 08:00:00
1647043200000,88.41,92.54,85.76,86.05,3269128.37,2022-03-12 08:00:00
1647129600000,86.04,92.78,85.34,87.38,3712189.26,2022-03-13 08:00:00
1647216000000,87.37,94.98,86.63,94.87,5197090.94,2022-03-14 08:00:00
1647302400000,94.86,95.84,87.84,88.48,4400556.71,2022-03-15 08:00:00
1647388800000,88.49,90.7,86.0,89.15,4672933.49,2022-03-16 08:00:00
1647475200000,89.16,90.43,86.44,86.83,2847012.72,2022-03-17 08:00:00
1647561600000,86.84,88.75,82.57,88.54,4227993.24,2022-03-18 08:00:00
1647648000000,88.52,93.58,87.38,92.11,3456523.12,2022-03-19 08:00:00
1647734400000,92.11,94.47,89.67,90.62,2521853.46,2022-03-20 08:00:00
1647820800000,90.63,97.77,90.33,95.76,4219640.26,2022-03-21 08:00:00
1647907200000,95.76,96.51,92.14,93.06,2883487.28,2022-03-22 08:00:00
1647993600000,93.05,96.64,92.34,94.86,2603281.86,2022-03-23 08:00:00
1648080000000,94.86,95.77,91.58,93.64,2869855.93,2022-03-24 08:00:00
1648166400000,93.64,94.9,88.8,90.39,3066849.02,2022-03-25 08:00:00
1648252800000,90.38,91.94,88.87,91.37,1798813.88,2022-03-26 08:00:00
1648339200000,91.36,94.58,89.62,94.12,1654350.56,2022-03-27 08:00:00
1648425600000,94.11,101.66,92.9,97.18,5302793.37,2022-03-28 08:00:00
1648512000000,97.19,109.9,97.0,109.02,7575045.98,2022-03-29 08:00:00
1648598400000,109.03,111.52,103.49,106.04,4301211.711,2022-03-30 08:00:00
1648684800000,106.05,108.85,101.5,103.02,3103034.61,2022-03-31 08:00:00
1648771200000,103.02,108.0,98.51,105.9,3374194.4,2022-04-01 08:00:00
1648857600000,105.9,117.34,105.56,115.18,4530463.15,2022-04-02 08:00:00
1648944000000,115.16,118.09,111.62,112.87,3175771.4,2022-04-03 08:00:00
1649030400000,112.87,117.7,109.31,116.42,3521697.14,2022-04-04 08:00:00
1649116800000,116.43,119.55,113.69,116.27,3481840.59,2022-04-05 08:00:00
1649203200000,116.27,118.34,105.53,108.02,4785327.96,2022-04-06 08:00:00
1649289600000,108.02,109.64,100.31,103.52,3809536.78,2022-04-07 08:00:00
1649376000000,103.5,106.66,93.16,94.55,4608717.21,2022-04-08 08:00:00
1649462400000,94.53,97.6,92.12,97.41,2477140.95,2022-04-09 08:00:00
1649548800000,97.41,97.56,91.43,91.85,2050962.84,2022-04-10 08:00:00
1649635200000,91.85,92.18,80.61,82.52,5012294.63,2022-04-11 08:00:00
1649721600000,82.51,88.4,81.33,84.62,3614815.43,2022-04-12 08:00:00
1649808000000,84.62,88.1,82.77,87.92,2681723.11,2022-04-13 08:00:00
1649894400000,87.91,89.84,79.58,81.57,2831445.02,2022-04-14 08:00:00
1649980800000,81.56,82.7,79.04,80.39,1768888.44,2022-04-15 08:00:00
1650067200000,80.39,81.83,79.94,80.96,1177058.21,2022-04-16 08:00:00
1650153600000,80.96,82.5,76.92,77.19,1860566.56,2022-04-17 08:00:00
1650240000000,77.18,91.65,75.67,91.09,5392857.02,2022-04-18 08:00:00
1650326400000,91.09,95.99,88.42,95.46,3814030.83,2022-04-19 08:00:00
1650412800000,95.46,97.44,93.32,94.77,3304731.57,2022-04-20 08:00:00
1650499200000,94.76,99.43,89.94,90.8,3688069.76,2022-04-21 08:00:00
1650585600000,90.8,96.89,90.54,93.53,3914574.5,2022-04-22 08:00:00
1650672000000,93.52,94.06,88.79,89.28,1862239.48,2022-04-23 08:00:00
1650758400000,89.27,92.34,88.45,90.52,1806697.09,2022-04-24 08:00:00
1650844800000,90.52,97.5,87.26,96.93,4733212.32,2022-04-25 08:00:00
1650931200000,96.95,97.35,86.74,88.43,4455702.19,2022-04-26 08:00:00
1651017600000,88.43,90.64,87.5,89.03,2810528.97,2022-04-27 08:00:00
1651104000000,89.02,92.46,87.06,89.14,3414335.76,2022-04-28 08:00:00
1651190400000,89.13,89.73,84.1,85.08,2877996.82,2022-04-29 08:00:00
1651276800000,85.08,86.33,76.55,78.09,2907013.07,2022-04-30 08:00:00
1651363200000,78.1,82.67,76.49,82.23,3189986.38,2022-05-01 08:00:00
1651449600000,82.21,85.62,80.49,84.27,3340945.9,2022-05-02 08:00:00
1651536000000,84.25,85.88,81.21,82.5,2100354.86,2022-05-03 08:00:00
1651622400000,82.5,88.35,82.04,86.18,3261313.48,2022-05-04 08:00:00
1651708800000,86.18,87.87,78.51,82.35,4041993.64,2022-05-05 08:00:00
1651795200000,82.34,83.05,77.22,77.3,3872974.71,2022-05-06 08:00:00
1651881600000,77.3,77.5,63.25,68.13,6142369.5,2022-05-07 08:00:00
1651968000000,68.13,68.54,59.4,64.26,12843843.35,2022-05-08 08:00:00
1652054400000,64.27,65.29,30.0,30.29,33203121.52,2022-05-09 08:00:00
1652140800000,30.31,40.18,13.57,17.46,132055659.925,2022-05-10 08:00:00
1652227200000,17.46,19.66,0.69,1.0769,2564440333.076,2022-05-11 08:00:00
1652313600000,1.0782,1.38,0.00028,0.00032,273239141790.44,2022-05-12 08:00:00
1652400000000,0.00032,0.0006,4e-05,5e-05,145150420958.3,2022-05-13 08:00:00
1653955200000,1.0,25.0,1.0,8.87,53335774.77,2022-05-31 08:00:00
1654041600000,8.8699,8.9999,6.011,6.5295,29723084.51,2022-06-01 08:00:00
1654128000000,6.5305,7.49,6.1916,7.1025,17903528.61,2022-06-02 08:00:00
1654214400000,7.1109,7.1127,6.1636,6.4892,8736465.23,2022-06-03 08:00:00
1654300800000,6.4869,6.5441,6.25,6.3805,3350624.81,2022-06-04 08:00:00
1654387200000,6.3842,6.3843,4.5556,4.8767,20932583.32,2022-06-05 08:00:00
1654473600000,4.8767,5.5631,4.7702,4.9216,11193992.05,2022-06-06 08:00:00
1654560000000,4.9181,4.9697,3.65,3.8277,15760103.28,2022-06-07 08:00:00
1654646400000,3.8231,3.95,1.9463,2.1691,28394640.8,2022-06-08 08:00:00
1654732800000,2.1651,3.528,2.0484,3.0854,49214137.13,2022-06-09 08:00:00
1654819200000,3.0854,3.2953,2.7517,2.8635,18326612.47,2022-06-10 08:00:00
1654905600000,2.8665,2.9463,2.4803,2.6147,12886083.34,2022-06-11 08:00:00
1654992000000,2.6219,3.4884,2.4731,2.6,24322704.85,2022-06-12 08:00:00
1655078400000,2.6,2.7949,2.2701,2.5391,22028552.38,2022-06-13 08:00:00
1655164800000,2.5362,2.8175,2.32,2.5166,14705071.08,2022-06-14 08:00:00
1655251200000,2.5166,2.5948,2.0325,2.5309,19233132.3,2022-06-15 08:00:00
1655337600000,2.5312,2.7,2.2006,2.255,10890500.62,2022-06-16 08:00:00
1655424000000,2.2553,2.3348,2.1874,2.2327,7089386.27,2022-06-17 08:00:00
1655510400000,2.2321,2.2627,1.61,1.865,17396026.3,2022-06-18 08:00:00
1655596800000,1.8663,2.279,1.7576,2.1151,18278034.34,2022-06-19 08:00:00
1655683200000,2.1161,2.1262,1.88,2.0371,10653397.01,2022-06-20 08:00:00
1655769600000,2.0375,2.22,2.0147,2.0328,11032333.11,2022-06-21 08:00:00
1655856000000,2.0307,2.0331,1.8928,1.9176,6835923.92,2022-06-22 08:00:00
1655942400000,1.9164,1.9931,1.782,1.9423,9563737.66,2022-06-23 08:00:00
1656028800000,1.942,2.0483,1.8557,1.9862,8342219.42,2022-06-24 08:00:00
1656115200000,1.984,2.0442,1.9202,1.9917,7038853.04,2022-06-25 08:00:00
1656201600000,1.993,2.0802,1.9084,2.0137,12521019.62,2022-06-26 08:00:00
1656288000000,2.0158,2.7778,1.9538,2.22,60649216.07,2022-06-27 08:00:00
1656374400000,2.2217,2.639,2.06,2.4339,26804849.24,2022-06-28 08:00:00
1656460800000,2.4321,2.82,2.3423,2.622,29364179.47,2022-06-29 08:00:00
1656547200000,2.6229,2.6299,2.02,2.1288,14264708.27,2022-06-30 08:00:00
1656633600000,2.1251,2.2298,2.0298,2.1396,10106382.24,2022-07-01 08:00:00
1656720000000,2.137,2.2007,2.0607,2.1091,6012331.48,2022-07-02 08:00:00
1656806400000,2.1083,2.1645,2.06,2.1528,4357543.83,2022-07-03 08:00:00
1656892800000,2.1518,2.255,2.1,2.2471,5688785.36,2022-07-04 08:00:00
1656979200000,2.2477,2.2496,2.1071,2.1628,7158083.15,2022-07-05 08:00:00
1657065600000,2.1609,2.1765,2.1196,2.1522,4106345.6,2022-07-06 08:00:00
1657152000000,2.1509,2.2012,2.1259,2.1926,4227695.55,2022-07-07 08:00:00
1657238400000,2.1933,2.458,2.1883,2.2757,10346767.47,2022-07-08 08:00:00
1657324800000,2.2764,2.2868,2.201,2.2637,3364243.5,2022-07-09 08:00:00
1657411200000,2.2654,2.2748,2.02,2.1122,5769014.2,2022-07-10 08:00:00
1657497600000,2.1152,2.1161,1.83,1.887,6721211.54,2022-07-11 08:00:00
1657584000000,1.8861,1.938,1.7915,1.8155,6002079.75,2022-07-12 08:00:00
1657670400000,1.8173,1.8885,1.4808,1.8118,10217494.87,2022-07-13 08:00:00
1657756800000,1.8116,1.8388,1.6861,1.77,6841695.52,2022-07-14 08:00:00
1657843200000,1.7699,1.8768,1.7139,1.81,6159757.22,2022-07-15 08:00:00
1657929600000,1.8091,1.8229,1.7244,1.8096,3838190.62,2022-07-16 08:00:00
1658016000000,1.8066,1.8599,1.7362,1.7678,4154789.87,2022-07-17 08:00:00
