时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1658275200000,1542.33,1620.4,1484.23,1521.58,1351177.4247,2022-07-20 08:00:00
1658361600000,1521.63,1605.98,1463.56,1575.45,1247327.4963,2022-07-21 08:00:00
1658448000000,1575.45,1650.05,1516.11,1535.27,1170723.0873,2022-07-22 08:00:00
1658534400000,1535.27,1596.51,1488.0,1548.67,851284.7339,2022-07-23 08:00:00
1658620800000,1548.66,1664.34,1545.67,1597.7,1009935.8997,2022-07-24 08:00:00
1658707200000,1597.7,1609.55,1435.58,1440.79,1418390.9809,2022-07-25 08:00:00
1658793600000,1440.79,1454.11,1356.17,1449.12,1199643.7408,2022-07-26 08:00:00
1658880000000,1449.12,1644.44,1420.83,1635.74,1513426.0413,2022-07-27 08:00:00
1658966400000,1635.74,1784.79,1593.27,1724.52,1578145.07555,2022-07-28 08:00:00
1659052800000,1724.52,1765.99,1655.02,1721.68,1205266.5703,2022-07-29 08:00:00
1659139200000,1721.68,1744.85,1673.01,1697.0,735132.5286,2022-07-30 08:00:00
1659225600000,1697.0,1754.69,1666.0,1678.12,696326.8079,2022-07-31 08:00:00
1659312000000,1678.12,1704.68,1606.12,1630.28,801566.5648,2022-08-01 08:00:00
1659398400000,1630.28,1678.0,1559.28,1630.91,1081964.5104,2022-08-02 08:00:00
1659484800000,1630.91,1685.03,1589.71,1618.16,777724.7413,2022-08-03 08:00:00
1659571200000,1618.16,1662.79,1580.39,1607.96,735552.181,2022-08-04 08:00:00
1659657600000,1607.97,1742.07,1605.64,1736.81,1005846.4712,2022-08-05 08:00:00
1659744000000,1736.81,1749.93,1685.26,1690.6,523314.6444,2022-08-06 08:00:00
1659830400000,1690.6,1729.79,1668.0,1700.19,439904.764,2022-08-07 08:00:00
1659916800000,1700.2,1818.0,1693.87,1777.05,781620.5443,2022-08-08 08:00:00
1660003200000,1777.05,1790.83,1667.93,1702.76,818171.1019,2022-08-09 08:00:00
1660089600000,1702.76,1885.0,1656.78,1853.57,1317767.5127,2022-08-10 08:00:00
1660176000000,1853.58,1942.0,1850.32,1880.19,1105261.9009,2022-08-11 08:00:00
1660262400000,1880.19,1964.71,1853.06,1958.28,717628.1015,2022-08-12 08:00:00
1660348800000,1958.28,2020.0,1946.5,1983.55,695876.0293,2022-08-13 08:00:00
1660435200000,1983.55,2030.0,1906.0,1935.31,569583.4852,2022-08-14 08:00:00
1660521600000,1935.32,2012.47,1872.31,1899.06,949162.3305,2022-08-15 08:00:00
1660608000000,1899.05,1914.95,1861.15,1892.77,131660.2731,2022-08-16 08:00:00
